Insult,Date,Comment
0.38140686347158181,20120603071142Z,"""How about you shut the fuck up? If this was a seriously depressed person, he would have tried to kill himself already. Your comments are always crappy and full of negativity. Stop."""
0.25955164494065608,20120531162432Z,"""You are a cocky little f a g so it will be extra sweet when the devils win the cup...again by the way."""
0.37083178803853162,20120602111924Z,"""You are too kind"""
0.16464281956955426,20120531215511Z,"""have you been to Arkansas?"""
0.31752443378468215,20120528030236Z,"""Yes, I guess you are."""
0.14928377608459895,20120528043443Z,"""Ur fat and gay"""
0.37583189231774511,20120603113544Z,"""are you mossad"""
0.25045108088261919,20120601055111Z,"""You will name her Stacy after your favorite person."""
0.25614872005337208,20120527004653Z,"""That fatass goober let \xa0a rapist out of prison so he could rape again, and this time murder all of the witnesses. Fuck you Huckabee."""
0.18386851754824524,20120528004415Z,"""Hi Nana...How are you today?"""
0.1209555944265773,20120603034138Z,"""You must be a thunder fan. The def. haven't been playing better than the spurs, its been up and up imo. only because of homecourt. When the thunder beat the spurs at home, their dangerous. """
0.19409615711208736,20120824182515Z,"""Mock horror as in ""you didn't build that"" or that anyone should dare ask to tax returns from a presidential candidate?  Please Jennifer, put away the pom poms and try to develop a sliver of objectivity. After all, you are supposed to be somewhat objective, if not rational. Romney has repeatedly failed to condemn the looney element in his party. He has absolutely no backbone, and apparently lacks a filter on his mouth."""
0.15324792200422188,20120603042818Z,"""Twas a good effort, but some of your prior material was better =D"""
0.31604887990016128,20120603071037Z,"""You obviously know jack about basket ball. All your opinions are moot at this point"""
0.47750112562135655,20120826100849Z,"""meinsenkaye007: ha! you idiot"""
0.38905723565600048,20120825140319Z,"""Not what I was saying at all.. Who let your retarded ass out of the basement?"""
0.55696390648972949,20120825041934Z,"""Why are you posing as a Dodger fan idiot? You might want to clear your history moron. Another SKIRTS fan exposed!"""
0.15216209472060024,20120601113315Z,"""seriously Chelsea lol Are you and Harry Harris related ;)??"""
0.16422395927184785,20120529103849Z,"""Great shots Chris..what lens were you using?"""
0.36894550376115415,20120601220415Z,"""YES LETS BE MORE LIKE THOSE COUNTRIES YOU LIST\n\nZEIG HEIL YOU WHITE TRASH TRAILER RUBBISH"""
0.28214084534369099,20120601200757Z,"""You're welcome\n"""
0.048936552045767835,20120825173218Z,"""well since feb. any way. now im just trying to get my hands on everything he's been in. """
0.23640125737397286,20120528093511Z,"""You are totally delusional.....\n\n"""
0.12622337176192161,20120529020510Z,"""You compare Israel with the Nazi. ""I don't agree"", my..."""
0.19394968212229374,20120527031131Z,"""Denise, girlfriend you are the queen of jello shots.\n"""
0.30287868570062182,20120601140617Z,"""That's funny because, while you were mouthing off, you clearly demonstrated your inability to spell it. But that's to be expected of libtards who exist sans clue."""
0.31516171187417491,20120527221020Z,"""NAHH I AM NOT LIKE THIS YOU'RE JUST PUSSY ASS CRACKER....STFU FAG! """
0.24664387221153056,20120529144135Z,"""Vote for Barack Obama.  Because if you don't, Mitt Romney will be your President."""
0.19423279553437447,20120529163538Z,"""Niggas really comparing Pusha's braids to Asap Rocky's hair braids? Fuck outta here with that fruitball talk. I guess Bone Thugs was biting Asap Rocky in 94' too huh? SMH...."""
0.21721649580195065,20120603121650Z,"""Woh!!!! Sound like you have read all holy books."""
0.23459204273159598,20120527161121Z,"""Red Sox fans: You're teams's attendance is pitiful and your fanbase is not knowledgable.\nRays fans: Yes, but our team and manager are better than yours.\nNo need to bother reading the rest of the comments"""
0.20899742754252904,20120603183449Z,"""You are most welcome. Now let's see some icons!"""
0.36707877654356569,20120528194057Z,"""lol you act like you have been watching basketball forever, its only ben 8 years moron\n"""
0.25331864487810463,20120530223550Z,"""Traitor...you are banished """
0.30196429507597178,20120826013427Z,"""Shame on you for using a sock puppet troll account."""
0.33719871931155088,20120824142015Z,"""Louie would probably tell you to kill yourself...."""
0.18132021729589903,20120528232910Z,"""weezy get money..fuck what they talking bout"""
0.35213896423620605,20120528001100Z,"""Watch yourself blck ggg! I don't know who it is you are pointing this comment towards. One words for you will have to be is \xa0DISRESPECTFUL. Talk what you know because if you did you will now that everybody came from a black women. So watch your God damn mouth!!!!"""
0.30485837847967834,20120602163355Z,"""Who the hell died and left you boss? \xa0Shut up you whiny ho."""
0.25270660486028446,20120603113607Z,"""are you working for the zimermans, amy?\xa0 take your scam posts elsewhere."""
0.22231097267824884,20120528030325Z,"""Are you from Spain?"""
0.2583505790060035,20120827003550Z,"""I keep forgetting how profoundly stupid this woman is until she opens her mouth. Or in this case, gets a hold of a keyboard."""
0.71004573217772815,20120527213819Z,"""You are a moron. Get off the guys dick"""
0.20462346506998422,20120528100842Z,"""What are you talking about??\nTotally off."""
0.30218322297759015,20120528193940Z,"""Firstly, go back to skool, you really need to learn how to spell before you start calling someone retarded\nAnd I'm sorry you have been sadly misinformed\nI chose to walk away from the drama and lies, if the locks were changed, it was a waste of time I threw my key away when I made the choice to walk away.\nAnd if you had the balls to face me, you would not have hidden like a coward when they tried to serve you.\nOr you would have shown up and backed your girl.\n"""
0.14942410579347409,20120603034018Z,"""OMG...Pamela...you are so right! :)"""
0.28260482340835408,20120826192537Z,"""The Knicks? WTF are you smoking """
0.20682745312361031,20120602060409Z,"""What are you talking about?!?"""
0.14864873585911911,20120602065932Z,"""Only if you were living in the other half"""
0.19924066548880506,20120602021427Z,"""Are you sure this won't induce epilepsy/blurred vision/both? :) """
0.19408153801240963,20120823134400Z,"""Hey, Einstein, perhaps you should have read and understood what you quoted, since it clearly outlines a war room to blunt any movement post-DNC, not during.\n\nIs it really shocking that the GOP would have a war room in NC, a swing state? \n\nReading is fundamental. """
0.20299874491730513,20120531185355Z,"""@Akolak284 <<-------------------------- Are you back on Prozac ??"""
0.35182031243893142,20120531184833Z,"""I think you are making up your own interpretation"""
0.57057771975357574,20120531044108Z,"""were higher than you! are you stupid"""
0.19111535453674602,20120529022409Z,"""Lol.......Ralph you are the guys who are still in Moi era..."""
0.79680211144357327,20120528171833Z,"""you're a moron! """
0.33900104746556681,20120528043420Z,"""Fuck u Minier """
0.079638850733017894,20120823095643Z,"""@fox-news-871fc82f00858feb9260baed1501a9e3:disqus\xa0you hit the nail on the head. Illegal is illegal."""
0.16294601633606168,20120527155106Z,"""You've got great taste!"""
0.19784476549959162,20120528200109Z,"""Hopefully your comments will start winding down..."""
0.34017155892267492,20120531032817Z,"""Just because everyone dies does not mean that your gains are offset by another's losses.\n\nYou are confused.\xa0 Another does not have to ""lose"" for you to ""win"" something in life.\n\nWhat a pathetic little world you live in if you think that is the case.\n\n"""
0.41615099690524926,20120528171756Z,"""mikefromaz5411 - joe, thats because your a loser, you come on here spouting your big mouth like you KNOW something, and you dont know nanda! you said there would ONLY be 1 rb taken in the first rd of the draft there were 3  you moron!!!\n\nJoe's the loser?  Joe's the one who spouts off?  Joe's the one that only pretends to know football?\n\nAnd then you go off about how he can't read the FOs' minds?  You, sir, are half a plum short of a fruit pie."""
0.41341687836887564,20120601014604Z,"""You are a Neanderthal."""
0.57919591773337931,20120528204037Z,"""your face resembles a bitch you fuckin twat """
0.20138496988685084,20120531173317Z,"""Poor analogy.\xa0 At restaurants you can always order an extra side-dish for a small price if you are still hungry, you don't need to order an entire extra meal.\xa0 It's not fair to make fat people pay for an entire extra seat when they only need a few inches."""
0.37912975158601203,20120527025120Z,"""You are a fucking loon. Seriously. You really come across as someone with mental illness. No emoticons. I think you are seriously unhinged and you need some help.\n\nWhoever hurt you, or whatever happened you need to get that addressed, because frank,y, your behavior suggest we will read about you in some mass shooting. \n\nAnd yes, you indeed hate men. In almost every thread I have seen of yours, you just go ballistic toward men n general. \n\nGet help. \n\nSeriously."""
0.76545724825104411,20120602023922Z,"""You moron."""
0.32111797624229049,20120527221357Z,"""How creative "" maggot"", you are too funny. I suggest reading some books to expand your vocabulary. Have a wonderful day red leg."""
0.19884621018482565,20120825204059Z,"""What was your excuse for Arab terror long before the settlement excuse?Centuries ago?\nWhich borders do Hamas , their elected govt.,accept in return for peace?\nWhich borders do Fatah maps show as Israel? What do they teach their children?\nYou are a bunch of lying terrorists who teach genocide not peace. \n"""
0.19501841633271952,20120602030710Z,"""\xa0Not right now you don't."""
0.18585851885402874,20120528004715Z,"""jean jacket..thats that shit i dont like"""
0.55844080325764489,20120601223905Z,"""dude you're an idiot.. Alabama didn't play WKU"""
0.56471204794132956,20120603045507Z,"""Shitbagger, go fuck your mother up the ass without lube."""
0.28952040985766664,20120601163304Z,"""You got pathetic and troll right. Two outta three ain't bad."""
0.27333262930026092,20120529020417Z,"""Lauren! You are so freaking beautiful!!!"""
0.57741771737671532,20120527211340Z,"""you must be a dumbass nigga your opinion dose not matter here who\xa0gives two fucks about your thoughts on NAS HE IS\xa0THE TRUTH NIGGA GO KILL YO SELF AND SLAP YOUR MOM FOR RAISING A IGNORANT FUCK AS YOURSELF HOE!\xa0"""
0.34452126271773365,20120529031824Z,"""Apparently, bad officiating never gets old to you morons."""
0.22530443935594172,20120527175438Z,"""Damn how come i didn't see no shit like this when i was in Iraq for a whole year, that's fucked up!!"""
0.28918518891207956,20120528234803Z,"""No, you are definitely a virgin."""
0.37263721956248153,20120531032350Z,"""You sir. Are re.tarded."""
0.29640095476196837,20120602142146Z,"""You're a gay transvestite, clearly in the middle of yet another ho mo sex u al panic."""
0.26882815505997576,20120529132844Z,"""\xa0So are you x """
0.48662429523258477,20120529144007Z,"""You forget to like your posts... You must be shook up a bit..."""
0.32932636307304808,20120603174736Z,"""your all mostly worthless shit cause your arguing over\xa0religion\xa0on the internet and it\xa0doesn't\xa0even\xa0exist\xa0grow a pair and go out meet people stop going on like you all know whats going on when really you got your head stuck your own ass reading this\xa0realize\xa0there is no god hes just a\xa0Chinese\xa0whisper\xa0"""
